,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
55,Sr. Data Scientist,"$135k-$165k
(Glassdoor Est.)","Who is Trace3?

Trace3 is a leading Transformative IT Authority, providing unique technology solutions and consulting services to our clients. Equipped with elite engineering and dynamic innovation, we empower IT executives and their organizations to achieve competitive advantage through a process of Integrate, Automate, Innovate.

Our culture at Trace3 embodies the spirit of a startup with the advantage of a scalable business. Employees can grow their career and have fun while doing it!

Trace3 is headquartered in Irvine, California. We employ more than 850 people all over the United States. Our major field office locations include Atlanta, Denver, Detroit, Indianapolis, Grand Rapids, Lexington, Los Angeles, Louisville, San Diego, San Francisco, and Scottsdale.

Ready to discover the possibilities that live in technology?

Come Join Us!

Street-Smart - Thriving in Dynamic Times

We are flexible and resilient in a fast-changing environment. We continuously innovate and drive constructive change while keeping a focus on the ""big picture."" We exercise sound business judgment in making high-quality decisions in a timely and cost-effective manner. We are highly creative and can dig deep within ourselves to find positive solutions to different problems.

Juice - The ""Stuff"" it takes to be a Needle Mover

We get things done and drive results. We lead without a title, empowering others through a can-do attitude. We look forward to the goal, mentally mapping out every checkpoint on the pathway to success, and visualizing what the final destination looks and feels like.

Teamwork - Humble, Hungry and Smart

We are humble individuals who understand how our job impacts the company's mission. We treat others with respect, admit mistakes, give credit where it's due and demonstrate transparency. We ""bring the weather"" by exhibiting positive leadership and solution-focused thinking. We hug people in their trials, struggles, and failures – not just their success. We appreciate the individuality of the people around us.

About the Role: Do you enjoy solving computer vision problems such as optical character recognition, object detection and recognition and image classification? Text and document classification using natural-language processing tools, or predicitve analytics applied to time series? Do you love learning and trying out new state of the art machine learning and deep learning algorithms? Are you passionate in building computer AI solutions and applications?

At Trace3, you will work on problems for our enterprise clients. You will design and build AI products that will impact some of the largest companies in the country. You will be able to learn from fellow deep learning and machine learning engineers and data scientists, and follow and share cutting-edge research. You will research and POC some of the coolest technologies available and will have access to a pipeline of up-and-coming technologies made available through Trace3's VC relationships.

The Senior Data Scientist needs to be self-motivated, self-directing, adaptable and comfortable working in less-structured environments. The ideal candidate should be looking for an opportunity to help client transform their business using ML/DL/AI. Candidates will need experience in working on and leading large complex data science and business transformation projects. There is an opportunity for the candidate to eventually move into a leadership and management position as the Data Science team grows. Approximately 30-50% travel is required.

What You'll Do:
Perform project tasks independently, and may direct the efforts of others
Lead analytical effort for client engagements
Develop analytical skills and act an advisor for junior staff and external partners
Provide quantitative and business analytic skills to develop and implement solutions across several industry verticals, specifically financial, industrial and manufacturing, healthcare life sciences, consumer product & retail, telecom.
Define the key business problems to be solved and formulate mathematical approaches to solve those given problems
Form and maintain trusted relationships with clients and be the 'go-to' contact point for projects
Participate in and/or lead the development of deliverable content that meets the needs of the client and contract
Anticipate client needs and formulate solutions to client issues
Review deliverables for accuracy and quality
Contribute to new business proposals and proposal development
Manages own personal and professional development; seeks opportunities for professional growth and expansion of consulting skills and experiences
Qualifications & Interests:
8+ years relevant experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impact.
Understanding of state of the art deep learning techniques
Solid understanding of CNN, RNN, supervised and unsupervised learning, optimization techniques
Experience with one or more deep learning frameworks such as TensorFlow, Deeplearning4j, Keras, PyTorch, etc.
Proficiency in at least one higher-level programming language such as Java, Scala, Python, C++, R, etc.
A focus on computer vision and/or machine learning and with Natural Language Processing (NLP) would be a plus.
PhD in Machine Learning, Statistics, Computer Science, Operations Research, Engineering, Mathematics or related field would be a plus
Proficient at translating unstructured business problems into an abstract mathematical framework.
Exceptional interpersonal and communication skills, including the ability to describe the logic and implications of a complex model to all types of business partners.
Self-starter with a passion for your work and attention to detail.
Excellent written and verbal communication skills
Humble with a team-first attitude.
The Perks:
Comprehensive medical, dental and vision plans for you and your dependents
401(k) Retirement Plan with Employer Match, 529 College Savings Plan, Health Savings Account, Life Insurance, and Long-Term Disability
Competitive Compensation
Training and development programs
Stocked kitchen with snacks and beverages
Collaborative and cool office culture
Work-life balance and generous paid time off
***To all recruitment agencies: Trace3 does not accept unsolicited agency resumes/CVs. Please do not forward resumes/CVs to our careers email addresses, Trace3 employees or any other company location. Trace3 is not responsible for any fees related to unsolicited resumes/CVs.",3.4,"Trace3
3.4","Irvine, CA",-1,501 to 1000 Employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),-1
56,Machine Learning Engineer,-1,"Hiretual is an AI-powered talent data system for enterprises. It has been recognized as one of the best data management SaaS for talent acquisition in the market and trusted by 100+ Fortune 500 customers(Amazon, Nike, Paypal, Intel, etc.)
As a machine learning engineer, you will join the core engineering team to develop the algorithm, framework, and product intelligence towards an AI and data-driven SaaS. You will be working with top AI researchers and infrastructure gurus to explore unlimited career space.
You must have:
A Ph.D. degree in computer science, math, physics, or related majors.
Developed and launched AI product

It would be best if you were an expert at one of the following:
Knowledge discovery and information retrieval: entity recognition, relation extraction, and knowledge learning from unstructured data
Machine learning-powered recommendation systems and ranking algorithms: content-based recommendation, collaborative filtering, etc.
Natural Language Processing (NLP): deep learning and statistical learning
Deep Graph Learning
Benefits:
Unlimited growth/promotion space
Competitive salary and options
401k plan with a 3% contribution
Free daily lunch & dinner
Comprehensive medical, dental, and life insurance with 100% coverage
Generous PTO policy
Commuter benefits
Fun, collaborative, and energetic team environment with a nice office environment
Fun events for the family!",2.9,"Hiretual
2.9","Mountain View, CA",-1,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
57,"Software Engineer, US Engagement",-1,"Overview


SmartNews is a leading mobile app of news aggregation services. We analyze millions of articles to deliver the most engaging information with high quality, in near-real time fashion, to millions of users around the world. We are looking for talented backend engineers to help us build user growth and engagement related features in the US market. Together, we are working to break through the filter bubble and deliver the best quality information to our end users.

Responsibilities
Design and implement scalable backend solutions (client-server protocols, business logic, database layer, etc) end to end for user facing features
Identify bottlenecks and apply optimizations in complex distributed systems
Collaborate cross functionally with mobile, frontend, machine learning engineers and product managers to communicate challenges and define milestones
Provide thoughtful code reviews and technical insights to multiply team productivity
Requirements

Minimum Requirements
3+ years of experience working on backend development in large scale distributed system
Hands on coding experience that delivers scalable and fault tolerant components with test strategy in mind
Experience solving complex problems with other engineers and business stakeholders in backend environment and drive the progress of execution to the finish line
Ability to guide and onboard junior engineers on technical side
Expert coding abilities in multiple programming languages (e.g. Java, C++, Python, Golang)
MS or BS in computer science, mathematics, physics or other quantitative fields|
Preferred Requirements
Proficient coding skills in Java and familiar with Java frameworks
Experience with public cloud technologies like AWS, GCP, Azure, etc
Experience working with user growth and engagement related projects in large scale
Strong interest in news media and our mission to deliver high quality information to the world",4.7,"SmartNews, Inc.
4.7","San Francisco, CA",-1,201 to 500 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
58,Software or Machine Learning Engineer - Entry Level,"$124k-$194k
(Glassdoor Est.)","Posted: Sep 2, 2020
Role Number:
200189775
Imagine what you could do here. At Apple, extraordinary ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Apple is looking for entry level Software Engineers and Machine Learning Engineers and Researchers. Our engineers and researchers are the brains behind some of the industry’s biggest breakthroughs. OS X, Siri, Apple Maps, and iCloud — not to mention the system-level software for iPhone and Apple TV — all started here. These teams are on the front line of our constant charge toward innovation.
Key Qualifications
Software Roles:
Proficiency with C/C++/Java
Familiarity with Objective-C/Cocoa
Experience with UNIX and/or OS X preferred
Strong analytical and problem solving skills
Excellent written and verbal communication skills
Machine Learning Roles:
Experience in machine learning, deep learning, search, natural language processing, data science, or computer vision
Experience in one of the following languages: Python, Java, C++
Strong analytical and problem solving skills
Strong background in algorithms and data structures
Description
We are looking for Entry Level Engineers and Researchers for a number of teams including Software, Internet Services & Software and Machine Learning & AI. Some of the areas that you may work in are listed below:
Software Engineering* - Core OS, Tools & Frameworks, Wireless Tech & Systems, Sensing & Connectivity, Software Operations, Internet Technologies, Interactive Media Group, Camera & Photos, Intelligent System Experience, Software Program Management
Internet Services & Software* - Apple Music, App Store, Apple Pay, iCloud, Apple Maps, TV+
Machine Learning & AI* - Siri Experience, Siri Data, Siri Understanding, Siri Search Knowledge & Platform, Information Intelligence, Machine Intelligence, ML Platform & Technology, Health AI, Engineering Product/Program Management, Annotation Operations, Chief of Staff
We have roles open across the globe, including: Cupertino, Seattle, San Francisco, New York, Culver City, London, and more.
Education & Experience
Currently has, or is in the process of obtaining a Bachelors, Masters or PhD degree in Computer Science or a related field",4.2,"Apple
4.2","Santa Clara, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
59,"Software Engineer, Machine Learning","$135k-$165k
(Glassdoor Est.)","The opportunity


Grammarly empowers people to thrive and connect, whenever and wherever they communicate. More than 20 million people around the world use our AI-powered writing assistant every day. All of this begins with our team collaborating in a values-driven and learning-oriented environment.

To achieve our ambitious goals, we're looking for a Software Engineer focused on machine learning to join our team. This individual will be responsible for building end-to-end intelligence systems that solve complex user problems, including applying ML to solve new problems as well as building the infrastructure and systems that will enable this to operate effectively at scale. The role will have the opportunity to provide feedback about the systems and tools in place to facilitate the creation and improvement of a machine learning platform that can increase the efficacy of the engineering team.

Grammarly's engineers and researchers have the freedom to innovate and uncover breakthroughs—and, in turn, influence our product roadmap. The complexity of our technical challenges is growing rapidly as we scale our interfaces, algorithms, and infrastructure. Read more about our stack or hear from our team on our technical blog.

Your impact


The Software Engineer for machine learning will need to stay up-to-date on the quickly evolving field of NLP while also focusing on building production systems. The majority of the problems we're tackling haven't already been solved elsewhere, which provides the opportunity for creativity and innovative problem-solving.

Working on the Machine Learning team requires close partnership with analytical linguists, computational linguists, and research scientists. You will have the chance to deepen your skills in machine learning and deep learning while increasing breadth in related areas to up-level our entire team.

In this role, you will:
Build end-to-end machine learning solutions to solve complex customer problems.
Collaborate with applied researchers to ensure they are well-calibrated on the constraints of the production system, ensuring their research proceeds along practical pathways as they explore novel techniques to tackle previously unsolved problems.
Effectively communicate technical machine learning results in a business context where most people are not machine learning experts.
Build the systems to help applied researchers scale their models in a production environment.
Design experiments, including for offline prototypes in a statistically sound way that will provide actionable data and enable us to make reliable decisions as we iterate on a project.
Promote excellence and best practices across the machine learning team in regards to research, implementation, tooling, and system design.
Work cross-functionally across multiple partner teams to get new features shipped across our many interfaces.
We're looking for someone who
Embodies our EAGER values—is ethical, adaptable, gritty, empathetic, and remarkable.
Understands traditional machine learning algorithms and how to use them effectively in practice.
Is familiar with deep learning and its applications in industry.
Has a strong working knowledge of statistics as it relates to sampling methodologies and designing experiments
Understands data structures and algorithms at a level sufficient to write performant code when working with large datasets or large incoming data streams.
Is aware of NLP techniques to effectively work with very high-dimensional, sparse data.
Has enough experience with academic research to be comfortable reading and implementing papers to reproduce their results.\
Support for you, professionally and personally
Professional growth: We hire people we trust, and we give team members autonomy to do their best work. We also support professional development with training, coaching, and regular feedback.
A connected team: Grammarly builds products that help people connect, and we apply this mindset to our own team. We have a highly collaborative culture supported by our EAGER values. We also take time to celebrate our colleagues and accomplishments with global, local, and team-specific events and programs.
Comprehensive benefits: Grammarly offers all team members competitive pay along with a benefits package that includes superior health care. We also offer ample and defined time off, catered lunches, gym and recreation stipends, admission discounts, and more.
We encourage you to apply


At Grammarly, we value our differences, and we encourage all—especially those whose identities are traditionally underrepresented in tech organizations—to apply. We do not discriminate on the basis of race, religion, color, gender expression or identity, sexual orientation, national origin, citizenship, age, marital status, veteran status, disability status, or any other characteristic protected by law. Grammarly will consider qualified applicants with criminal histories in a manner consistent with the San Francisco Fair Chance Ordinance. Grammarly is an equal opportunity employer and participant in the U.S. Federal E-Verify program.",5.0,"Grammarly
5.0","San Francisco, CA",-1,201 to 500 Employees,2009,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
60,Sr. Data Scientist,"$108k-$169k
(Glassdoor Est.)","The Commercial Lines BI team at Woodruff Sawyer is a newly founded capability to enhance the organizations capacity in providing data-backed insights to its clients seeking P&C and liability insurance. The members of this team will work closely with the VP of Commercial Lines Business Intelligence and other enterprise stakeholders to develop and roll out analytics solutions. A successful candidate will apply data science methodologies, actuarial methods, knowledge of insurance, and the latest technological tools to create reusable business intelligence assets.

What you will be doing:

With limited guidance from the leaders, managers, or project leads:
Primarily collects, prepares and analyzes data from various sources.
Executes formal exploratory data analysis for data science projects.
Develops re-usable templates and reports for the review and feedback by other team members.
Prepares analysis summaries and provides to the colleagues and leaders.
Conducts data research and presents findings.
Identifies areas of more in-depth analysis and builds prototypes for IT implementation.
Required Qualifications:
A graduate degree in any of the quantitative disciplines, e.g., Actuarial Science, Math, Engineering, Stats, Finance, or a related discipline.
Knowledge of basic data science algorithms demonstrable through internships, coursework, or a combination.
2+ years of experience in visual analysis packages such as Tableau / Power BI.
2+ years of experience in programming using Python or R.
Skilled in developing presentations in PowerPoint or equivalent.
2+ years of work experience in an insurance or FINTECH environment as a data scientist or BI analyst. (4+ for an undergraduate).
Knowledge of common insurance terminologies. A couple of actuarial exams is a plus.
What you'll be getting from us:
The opportunity to work with sharp, motivated co-workers in a collaborative and entrepreneurial team
A flexible work schedule
A fun office in vibrant downtown San Francisco
Security for your future: Employee Stock Option Program (ESOP), 401K with company match and profit sharing
Medical, Dental and Vision benefits for employees and families (including domestic partners)
Life Insurance, short term and long-term disability benefits
Paid vacation, holiday and sick days
Tuition reimbursement
Access to an Employee Assistance Program
Fun company and team outings",4.0,"Woodruff Sawyer
4.0","San Francisco, CA",-1,201 to 500 Employees,1918,Company - Private,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),-1
61,Principal Engineer - Intelligent Systems,-1,"Who we are

Collaborative. Respectful. A place to dream and do. These are just a few words that describe what life is like at Toyota. As one of the world’s most admired brands, Toyota is growing and leading the future of mobility through innovative, high-quality solutions designed to enhance lives and delight those we serve. We’re looking for diverse, talented team members who want to Dream. Do. Grow. with us.

Who we’re looking for

Toyota’s InfoTech Labs Division is looking for a passionate and highly-motivated Principal Engineer.

The primary responsibility of this role is to lead the software development team which creates proof-of-concept (POC) software for Intelligent and Connected Mobility by designing and developing the flexible and expandable architecture of the software system, developing the testbed, and initiating collaboration for realization of the research outcome.

Reporting to the Director of Intelligent Mobility Systems, the person in this role will support the Intelligent Mobility Systems department's objective to develop and demonstrate the key technologies for future mobility services/platform.

What you’ll be doing

Lead the software development team which creates POC prototype of intelligent connected mobility systems to demonstrate the advantage of the research outcome.
Design and implement flexible and expandable testbed platform (simulation, in-vehicle system, and cloud-based system) which researchers can easily build POC prototypes upon for multiple research projects in various departments by proactively communicating with the departments and anticipating future requirements for the platform.
Propose and initiate multi-disciplinary projects by collaborating with other divisions and affiliate organizations to maximize the research outcomes by synergizing competence of each research group.

What you bring
Master's of Science in Computer Science or a similar field
Strong knowledge on Computer Algorithms including any schooling experience
Industrial (or research institute) experience as a software engineer
Experience leading a software development team
Excellent coding skill in C++/C# and Python with programming experience
Knowledge and experience on network programming and network protocols such as MQTT or DDS
Experience on using agile/scram development tool such as Jira, Confluence, GitHub, etc.
Development experience on cloud computing platform such as AWS
Development experience on Machine Learning tools such as PyTouch or Tensor Flow
This position requires driving. A motor vehicle record that’s acceptable by company standards is required for this position
Added bonus if you have:
Development experience on ROS or other related real-time operating systems
Experience on container technology such as Docker or Singularity
Experience of development of proof-of-concept prototypes of research projects
Excellent communication and presentation skills to explain complex technical problems to non-technical audience
Open mindset to explore novel ideas through inter-disciplinary discussions
Excellent analytical ability and problem-solving skills
What we’ll bring

During your interview process, our team can fill you in on all the details of our industry-leading benefits and career development opportunities. A few highlights include:
A work environment built on teamwork, flexibility and respect
Professional growth and development programs to help advance your career, as well as tuition reimbursement
Vehicle purchase & lease programs
Comprehensive health care and wellness plans for your entire family
Flexible work options based on business needs
Toyota 401(k) Savings Plan featuring a company match, as well as an annual retirement contribution from Toyota regardless of whether you contribute
Paid holidays and paid time off
Referral services related to prenatal services, adoption, child care, schools and more
Flexible spending accounts
Relocation assistance (if applicable)
What you should know
Our success begins and ends with our people. We embrace diverse perspectives and value unique human experiences. We are proud to be an equal opportunity employer that celebrates the diversity of the communities where we live and do business. Applicants for our positions are considered without regard to race, ethnicity, national origin, sex, sexual orientation, gender identity or expression, age, disability, religion, military or veteran status, or any other characteristics protected by law.

Have a question or need assistance with your application? Check out the How to Apply section of our careers page on Toyota.com!

To save time applying, Toyota does not offer sponsorship of job applicants for employment-based visas or any other work authorization for this position at this time.",3.6,"Toyota North America
3.6",California,-1,10000+ Employees,1957,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),-1
62,"Machine Learning Engineer, 3+ Years Experience - SF","$151k-$251k
(Glassdoor Est.)","Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our products empower people to express themselves, live in the moment, learn about the world, and have fun together.

We’re looking for a Machine Learning Engineer to join Snap Inc! Working from our San Francisco, CA office you will be tasked with solving interesting technical challenges such as architecting and deploying infrastructure to handle our scale, designing a slick and secure mobile client, and maintaining software used by millions every day.

What you’ll do:
Create models which help drive value for users, advertisers, and our company
Evaluate the technical tradeoffs of every decision
Perform code reviews and ensure exceptional code quality
Build robust, lasting, and scalable products
Iterate quickly without compromising quality
Knowledge, Skills & Abilities:
Strong understanding of machine learning approaches and algorithms
Ability to prioritize tasks and work independently
Excellent verbal and written communication skills, with high attention to detail
Experience collaborating with internal and external stakeholders at all levels of a company
Experience in solving open ambiguous problems from end to end
Possesses a desire to learn and help others
Minimum Qualifications:
BS/BA degree in technical field such as Computer Science, Mathematics, Statistics or equivalent years of experience
3+ years ML industry experience or 2+ years ML industry experience and MS and/or PhD in computer science or related field
Preferred Qualifications:
Experience working with machine learning frameworks such as TensorFlow, Caffe2, PyTorch, Spark ML, scikit-learn, or related frameworks
Experience with mobile apps and/or databases
Experience working with distributed systems
M.S. degree and/or PhD in computer science or related field
Experience working with machine learning, ranking infrastructures, and system designs
Ability to proactively learn new concepts and apply them at work
At Snap, we believe that having a team of diverse backgrounds and voices working together will enable us to create innovative products that improve the way people live and communicate. Snap is proud to be an equal opportunity employer, and committed to providing employment opportunities regardless of race, religious creed, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sex, gender, gender identity, gender expression, pregnancy, childbirth and breastfeeding, age, sexual orientation, military or veteran status, or any other protected classification, in accordance with applicable federal, state, and local laws. EOE, including disability/vets. If you have a disability or special need that requires accommodation, please don’t be shy and contact us at accommodations-ext@snap.com.",3.9,"Snap
3.9","San Francisco, CA",-1,1001 to 5000 Employees,2011,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
63,Principal Engineer - Intelligent Systems,-1,"Who we are

Collaborative. Respectful. A place to dream and do. These are just a few words that describe what life is like at Toyota. As one of the world’s most admired brands, Toyota is growing and leading the future of mobility through innovative, high-quality solutions designed to enhance lives and delight those we serve. We’re looking for diverse, talented team members who want to Dream. Do. Grow. with us.

Who we’re looking for

Toyota’s InfoTech Labs Division is looking for a passionate and highly-motivated Principal Engineer.

The primary responsibility of this role is to lead the software development team which creates proof-of-concept (POC) software for Intelligent and Connected Mobility by designing and developing the flexible and expandable architecture of the software system, developing the testbed, and initiating collaboration for realization of the research outcome.

Reporting to the Director of Intelligent Mobility Systems, the person in this role will support the Intelligent Mobility Systems department's objective to develop and demonstrate the key technologies for future mobility services/platform.

What you’ll be doing

Lead the software development team which creates POC prototype of intelligent connected mobility systems to demonstrate the advantage of the research outcome.
Design and implement flexible and expandable testbed platform (simulation, in-vehicle system, and cloud-based system) which researchers can easily build POC prototypes upon for multiple research projects in various departments by proactively communicating with the departments and anticipating future requirements for the platform.
Propose and initiate multi-disciplinary projects by collaborating with other divisions and affiliate organizations to maximize the research outcomes by synergizing competence of each research group.

What you bring
Master's of Science in Computer Science or a similar field
Strong knowledge on Computer Algorithms including any schooling experience
Industrial (or research institute) experience as a software engineer
Experience leading a software development team
Excellent coding skill in C++/C# and Python with programming experience
Knowledge and experience on network programming and network protocols such as MQTT or DDS
Experience on using agile/scram development tool such as Jira, Confluence, GitHub, etc.
Development experience on cloud computing platform such as AWS
Development experience on Machine Learning tools such as PyTouch or Tensor Flow
This position requires driving. A motor vehicle record that’s acceptable by company standards is required for this position
Added bonus if you have:
Development experience on ROS or other related real-time operating systems
Experience on container technology such as Docker or Singularity
Experience of development of proof-of-concept prototypes of research projects
Excellent communication and presentation skills to explain complex technical problems to non-technical audience
Open mindset to explore novel ideas through inter-disciplinary discussions
Excellent analytical ability and problem-solving skills
What we’ll bring

During your interview process, our team can fill you in on all the details of our industry-leading benefits and career development opportunities. A few highlights include:
A work environment built on teamwork, flexibility and respect
Professional growth and development programs to help advance your career, as well as tuition reimbursement
Vehicle purchase & lease programs
Comprehensive health care and wellness plans for your entire family
Flexible work options based on business needs
Toyota 401(k) Savings Plan featuring a company match, as well as an annual retirement contribution from Toyota regardless of whether you contribute
Paid holidays and paid time off
Referral services related to prenatal services, adoption, child care, schools and more
Flexible spending accounts
Relocation assistance (if applicable)
What you should know
Our success begins and ends with our people. We embrace diverse perspectives and value unique human experiences. We are proud to be an equal opportunity employer that celebrates the diversity of the communities where we live and do business. Applicants for our positions are considered without regard to race, ethnicity, national origin, sex, sexual orientation, gender identity or expression, age, disability, religion, military or veteran status, or any other characteristics protected by law.

Have a question or need assistance with your application? Check out the How to Apply section of our careers page on Toyota.com!

To save time applying, Toyota does not offer sponsorship of job applicants for employment-based visas or any other work authorization for this position at this time.",3.6,"Toyota North America
3.6",California,-1,10000+ Employees,1957,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),-1
64,Senior Data Scientist,"$131k-$207k
(Glassdoor Est.)","About Earnin:

Earnin is a community-supported financial platform with a suite of tools that let people take control of their financial future. Earnin started out by solving one of the greatest – and least discussed – inequities in the American financial system: the practice of employers paying workers bi-weekly. Earnin's core product, Cash Out, allows people to access the pay they've already earned. There are no loans or hidden costs. People pay what they choose. Other products include: Balance Shield, which helps prevent overdrafts, a financial calendar that helps people budget and schedule payments, and Tip Yourself - a revolutionary free social savings app.

Funding: Series C, current funding partners include Andreessen Horowitz, DST, Matrix Partners, Ribbit Capital, Felicis Ventures and March Capital.

Join us and help build a new financial system focused on fairness and people's needs.

You can help make a difference.

About the Team:

We're looking for a talented and motivated data scientist to build sophisticated models with data collected across our business to aid Earnin's mission in giving the world access to their pay as soon as they've earned it.

Data Scientists are the central node to every team within Earnin. As a data scientist, you'll be interfacing with analysts to gain insights, our product managers to evaluate areas where we can protect and improve our business model, and our engineering team to advance our product utilizing artificial intelligence.

Every decision made at Earnin is backed by data; our company trajectory is defined by the systems, tools, and analytics powered by our exceptional team. We integrate multifaceted data streams such as rapidly changing market data, customer data based on app activity and feedback, and financial banking operations data to perfect our processes and workflows. Improving these systems and maintaining scalability across a growing user base (X million and counting) is thrilling.

What Sets Us Apart:
We care more about the thought process, perseverance, tenacity in solving really difficult problems (rather than checking off all the technology boxes)
Solving unique problems in the financial payments industry
Helping people on a human level
As a Data Scientist you will:
Build machine learning models with large-scale datasets across personal finance and user employment information
Research and explore with various machine learning algorithms to best help on products
Work very closely with cross-functional teams to come up with machine learning approaches to improve the user experience or business metrics.
Collaborate with product teams on ad-hoc product analytics
Optimize models by adding more features, improving algorithms, tuning parameters
Create monitoring systems to track the quality of models
Apply statistical concepts such as hypothesis testing, statistical significance etc to model explanation, reporting and decision making.
Come up with and implement decision strategies based on model predictions
Requirements:
Deep understanding of machine learning and statistics
Strong product sense and analytical thinking
Experience building predictive models from scratch data to production
Strong SQL abilities and experience.
Proficient in Python
Experience with Spark, R and Scala is a plus
3+ years industry experience in data mining, machine learning, statistical analysis, and modeling
Excellent communication skills
A MS or PhD in Computer Science, Physics, Statistics, Applied Mathematics, or any quantitative disciplines
At Earnin, we believe that the best way to build a financial system that works for everyday people is by hiring a team that represents our diverse community. Our team is diverse not only in background and experience, but also in perspective. We celebrate our diversity and strive to create a culture of belonging. Earnin does not unlawfully discriminate on the basis of race, color, religion, sex (including pregnancy, childbirth, breastfeeding or related medical conditions), gender identity, gender expression, national origin, ancestry, citizenship, age, physical or mental disability, legally protected medical condition, family care status, military or veteran status, marital status, registered domestic partner status, sexual orientation, genetic information, or any other basis protected by local, state, or federal laws. Earnin is an E-Verify participant.

Earnin does not accept unsolicited resumes from individual recruiters or third party recruiting agencies in response to job postings. No fee will be paid to third parties who submit unsolicited candidates directly to our hiring managers or HR team.",3.4,"Earnin
3.4","Palo Alto, CA",-1,201 to 500 Employees,2012,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
65,Machine Learning / AI - Engineering & Research Internship,-1,"Posted: Aug 14, 2020
Role Number:
200181443
Apple is seeking highly qualified people for the position of AI/ML Engineer Intern and AI/ML Researcher Intern. The team pursues research & development in the areas of machine learning (ML) with particular focus on deep learning (DL), computer vision (CV), Natural Language Processing (NLP), optimization, and reinforcement learning (RL). As a member of the team, you will work on some of the most ambitious technical problems, develop new ML solutions that will impact future Apple products, and collaborate with the best product teams to integrate your ideas into products.
Key Qualifications
In-depth expertise in deep learning (DL) and statistical machine learning (ML)
Expertise in one or more of CV, NLP, optimization, RL, time series, generative models, signals, pattern recognition fields, and/or computer graphics fields
Strong publication record demonstrating innovative research
Good presentation skills
Passionate about building extraordinary products
Excellent programming skills in Java, Python, C/C++, CUDA or other GPGPU is a plus
Knowledge of common ML frameworks
Expected to perform well in a fast-paced environment, to execute on the tasks assigned, to meet the production deadlines and, at the same time, to explore independently new innovative ideas that can improve and transform the product experience of Apple customers
Be able to deliver ML technologies aligned with the core values of Apple, ensuring the highest standards of quality, scientific rigor, innovation, and respect for user privacy
Creative, collaborative, & product focused
Description
You will research and develop innovative ML strategies for challenging problems that will affect future Apple products. You will collaborate with broader teams across Apple to transfer AI/ML solutions. You will have opportunities to provide technical mentorship and guidance and prepare technical reports for publication and conference talks. You are self-motivated, excellent problem solver, a go-getter. You are quick to build relationships and work well with change and ambiguity. You have strong programming skills with tried experience crafting, prototyping, and delivering advanced algorithmic solutions.
Education & Experience
PhD, Masters, or Bachelors degree in Machine Learning, Human Computer Interaction, Natural Language Processing, Robotics, Computer Science, Data Science, Statistics or related areas.",4.2,"Apple
4.2","Santa Clara, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
